Gene1,Gene2,value
ENSG00000229314,ENSG00000179218,0.42213066
ENSG00000181222,ENSG00000179262,0.405580456
ENSG00000184009,ENSG00000179262,0.313349703
ENSG00000184897,ENSG00000179262,0.586747661
ENSG00000185650,ENSG00000179262,0.649687096
ENSG00000185883,ENSG00000179262,0.499766481
ENSG00000186081,ENSG00000179262,0.149773345
ENSG00000189060,ENSG00000179262,0.274391901
ENSG00000196091,ENSG00000179262,0.512621795
ENSG00000196218,ENSG00000179262,0.376486256
ENSG00000196361,ENSG00000179262,-0.342844595
ENSG00000196754,ENSG00000179262,0.12304642
ENSG00000197102,ENSG00000179262,0.546991008
ENSG00000197249,ENSG00000179262,0.110236821
ENSG00000197711,ENSG00000179262,0.205251664
ENSG00000197766,ENSG00000179262,0.620314165
ENSG00000198695,ENSG00000179262,0.22646317
ENSG00000198712,ENSG00000179262,0.075227072
ENSG00000198727,ENSG00000179262,0.542493108
ENSG00000198763,ENSG00000179262,0.041191829
ENSG00000198786,ENSG00000179262,0.246411569
ENSG00000198804,ENSG00000179262,-0.030041829
ENSG00000198840,ENSG00000179262,0.461404809
ENSG00000198886,ENSG00000179262,0.350533272
ENSG00000198888,ENSG00000179262,0.424213888
ENSG00000198899,ENSG00000179262,0.083199673
ENSG00000198938,ENSG00000179262,0.319847756
ENSG00000212907,ENSG00000179262,0.22521311
ENSG00000214753,ENSG00000179262,0.445878847
ENSG00000228253,ENSG00000179262,0.115123897
ENSG00000229314,ENSG00000179262,-0.030566841
ENSG00000184009,ENSG00000181222,0.570101202
ENSG00000184897,ENSG00000181222,0.813400269
ENSG00000185650,ENSG00000181222,0.413042732
ENSG00000185883,ENSG00000181222,0.613452026
ENSG00000186081,ENSG00000181222,0.345443137
ENSG00000189060,ENSG00000181222,0.600693778
ENSG00000196091,ENSG00000181222,-0.127157184
ENSG00000196218,ENSG00000181222,0.129392029
ENSG00000196361,ENSG00000181222,0.08094809
ENSG00000196754,ENSG00000181222,0.437579613
ENSG00000197102,ENSG00000181222,0.723790887
ENSG00000197249,ENSG00000181222,-0.185810358
ENSG00000197711,ENSG00000181222,-0.326921403
ENSG00000197766,ENSG00000181222,0.048210374
ENSG00000198695,ENSG00000181222,-0.342185323
ENSG00000198712,ENSG00000181222,-0.2897683
ENSG00000198727,ENSG00000181222,0.068240631
ENSG00000198763,ENSG00000181222,-0.280671597
ENSG00000198786,ENSG00000181222,-0.078268229
ENSG00000198804,ENSG00000181222,-0.491950917
ENSG00000198840,ENSG00000181222,-0.146418631
ENSG00000198886,ENSG00000181222,-0.180883078
ENSG00000198888,ENSG00000181222,0.048866181
ENSG00000198899,ENSG00000181222,-0.423219929
ENSG00000198938,ENSG00000181222,-0.0313004
ENSG00000212907,ENSG00000181222,-0.258422129
ENSG00000214753,ENSG00000181222,0.841228595
ENSG00000228253,ENSG00000181222,-0.357443673
ENSG00000229314,ENSG00000181222,-0.499713158
ENSG00000184897,ENSG00000184009,0.666803658
ENSG00000185650,ENSG00000184009,0.738431534
ENSG00000185883,ENSG00000184009,0.157255914
ENSG00000186081,ENSG00000184009,0.480359866
ENSG00000189060,ENSG00000184009,0.362003868
ENSG00000196091,ENSG00000184009,-0.267719854
ENSG00000196218,ENSG00000184009,-0.371304476
ENSG00000196361,ENSG00000184009,-0.485797988
ENSG00000196754,ENSG00000184009,0.341160175
ENSG00000197102,ENSG00000184009,0.094420286
ENSG00000197249,ENSG00000184009,0.441249036
ENSG00000197711,ENSG00000184009,0.065955116
ENSG00000197766,ENSG00000184009,0.288282815
ENSG00000198695,ENSG00000184009,-0.278597041
ENSG00000198712,ENSG00000184009,-0.242835529
ENSG00000198727,ENSG00000184009,-0.11495021
ENSG00000198763,ENSG00000184009,-0.432480864
ENSG00000198786,ENSG00000184009,-0.33252678
ENSG00000198804,ENSG00000184009,-0.395130069
ENSG00000198840,ENSG00000184009,-0.248631528
ENSG00000198886,ENSG00000184009,-0.278718619
ENSG00000198888,ENSG00000184009,-0.168446645
ENSG00000198899,ENSG00000184009,-0.513746338
ENSG00000198938,ENSG00000184009,-0.200068335
ENSG00000212907,ENSG00000184009,-0.328057996
ENSG00000214753,ENSG00000184009,0.295159863
ENSG00000228253,ENSG00000184009,-0.558429609
ENSG00000229314,ENSG00000184009,-0.033158887
ENSG00000185650,ENSG00000184897,0.641825898
ENSG00000185883,ENSG00000184897,0.674862876
ENSG00000186081,ENSG00000184897,0.224397648
ENSG00000189060,ENSG00000184897,0.640011726
ENSG00000196091,ENSG00000184897,-0.107297081
ENSG00000196218,ENSG00000184897,0.092840953
ENSG00000196361,ENSG00000184897,-0.11602038
ENSG00000196754,ENSG00000184897,0.235011691
ENSG00000197102,ENSG00000184897,0.596942766
ENSG00000197249,ENSG00000184897,-0.04959042
ENSG00000197711,ENSG00000184897,-0.117275399
ENSG00000197766,ENSG00000184897,0.322248947
ENSG00000198695,ENSG00000184897,-0.214580758
ENSG00000198712,ENSG00000184897,-0.260587716
ENSG00000198727,ENSG00000184897,0.19385525
ENSG00000198763,ENSG00000184897,-0.281511076
ENSG00000198786,ENSG00000184897,-0.072022081
ENSG00000198804,ENSG00000184897,-0.570824206
ENSG00000198840,ENSG00000184897,-0.03909978
ENSG00000198886,ENSG00000184897,-0.098963077
ENSG00000198888,ENSG00000184897,0.131377115
ENSG00000198899,ENSG00000184897,-0.406224567
ENSG00000198938,ENSG00000184897,0.026760676
ENSG00000212907,ENSG00000184897,-0.265268728
ENSG00000214753,ENSG00000184897,0.792924401
ENSG00000228253,ENSG00000184897,-0.355592428
ENSG00000229314,ENSG00000184897,-0.277848327
ENSG00000185883,ENSG00000185650,0.303283137
ENSG00000186081,ENSG00000185650,0.521409867
ENSG00000189060,ENSG00000185650,0.170156568
ENSG00000196091,ENSG00000185650,0.199658442
ENSG00000196218,ENSG00000185650,-0.163856016
ENSG00000196361,ENSG00000185650,-0.662564704
ENSG00000196754,ENSG00000185650,0.265872462
ENSG00000197102,ENSG00000185650,0.159489408
ENSG00000197249,ENSG00000185650,0.511627378
ENSG00000197711,ENSG00000185650,0.336287637
ENSG00000197766,ENSG00000185650,0.705871031
ENSG00000198695,ENSG00000185650,0.068126105
ENSG00000198712,ENSG00000185650,-0.129917452
ENSG00000198727,ENSG00000185650,0.340100697
ENSG00000198763,ENSG00000185650,-0.169735834
ENSG00000198786,ENSG00000185650,0.00571526
ENSG00000198804,ENSG00000185650,-0.157419419
ENSG00000198840,ENSG00000185650,0.250525548
ENSG00000198886,ENSG00000185650,0.04736991
ENSG00000198888,ENSG00000185650,0.281516551
ENSG00000198899,ENSG00000185650,-0.179172523
ENSG00000198938,ENSG00000185650,0.10856076
ENSG00000212907,ENSG00000185650,-0.059117692
ENSG00000214753,ENSG00000185650,0.229656501
ENSG00000228253,ENSG00000185650,-0.203440168
ENSG00000229314,ENSG00000185650,0.061253065
ENSG00000186081,ENSG00000185883,0.08430633
ENSG00000189060,ENSG00000185883,0.321603513
ENSG00000196091,ENSG00000185883,0.236677453
ENSG00000196218,ENSG00000185883,0.560917249
ENSG00000196361,ENSG00000185883,0.370052506
ENSG00000196754,ENSG00000185883,0.077013323
ENSG00000197102,ENSG00000185883,0.668337943
ENSG00000197249,ENSG00000185883,-0.228506106
ENSG00000197711,ENSG00000185883,-0.032997576
ENSG00000197766,ENSG00000185883,0.282792475
ENSG00000198695,ENSG00000185883,-0.087562683
ENSG00000198712,ENSG00000185883,0.143172303
ENSG00000198727,ENSG00000185883,0.500293764
ENSG00000198763,ENSG00000185883,0.271292236
ENSG00000198786,ENSG00000185883,0.139262994
ENSG00000198804,ENSG00000185883,-0.215399371
ENSG00000198840,ENSG00000185883,0.370960268
ENSG00000198886,ENSG00000185883,0.314614503
ENSG00000198888,ENSG00000185883,0.510320039
ENSG00000198899,ENSG00000185883,0.083556724
ENSG00000198938,ENSG00000185883,0.362888496
ENSG00000212907,ENSG00000185883,0.228964417
ENSG00000214753,ENSG00000185883,0.742087607
ENSG00000228253,ENSG00000185883,0.112764298
ENSG00000229314,ENSG00000185883,-0.248184613
ENSG00000189060,ENSG00000186081,-0.230153134
ENSG00000196091,ENSG00000186081,0.115870245
ENSG00000196218,ENSG00000186081,-0.088364233
ENSG00000196361,ENSG00000186081,-0.418700679
ENSG00000196754,ENSG00000186081,0.74286856
ENSG00000197102,ENSG00000186081,0.095866444
ENSG00000197249,ENSG00000186081,0.254162311
ENSG00000197711,ENSG00000186081,0.005207551
ENSG00000197766,ENSG00000186081,0.286008459
ENSG00000198695,ENSG00000186081,-0.355142625
ENSG00000198712,ENSG00000186081,-0.401413479
ENSG00000198727,ENSG00000186081,-0.081429662
ENSG00000198763,ENSG00000186081,-0.348009811
ENSG00000198786,ENSG00000186081,-0.286687078
ENSG00000198804,ENSG00000186081,-0.121550226
ENSG00000198840,ENSG00000186081,-0.125146606
ENSG00000198886,ENSG00000186081,-0.331261141
ENSG00000198888,ENSG00000186081,0.021857157
ENSG00000198899,ENSG00000186081,-0.302769579
ENSG00000198938,ENSG00000186081,-0.203488749
ENSG00000212907,ENSG00000186081,-0.337665778
ENSG00000214753,ENSG00000186081,-0.017901041
ENSG00000228253,ENSG00000186081,-0.359058255
ENSG00000229314,ENSG00000186081,-0.152189727
ENSG00000196091,ENSG00000189060,-0.444309651
ENSG00000196218,ENSG00000189060,-0.204026148
ENSG00000196361,ENSG00000189060,0.041888208
ENSG00000196754,ENSG00000189060,0.114363091
ENSG00000197102,ENSG00000189060,0.389486034
ENSG00000197249,ENSG00000189060,-0.054255671
ENSG00000197711,ENSG00000189060,-0.131408102
ENSG00000197766,ENSG00000189060,-0.120842198
ENSG00000198695,ENSG00000189060,0.160831911
ENSG00000198712,ENSG00000189060,-0.097467379
ENSG00000198727,ENSG00000189060,0.136372829
ENSG00000198763,ENSG00000189060,-0.236354871
ENSG00000198786,ENSG00000189060,0.297162038
ENSG00000198804,ENSG00000189060,-0.341835325
ENSG00000198840,ENSG00000189060,-0.129497945
ENSG00000198886,ENSG00000189060,0.024118303
ENSG00000198888,ENSG00000189060,-0.027720986
ENSG00000198899,ENSG00000189060,-0.219967613
ENSG00000198938,ENSG00000189060,0.068559656
ENSG00000212907,ENSG00000189060,-0.099010867
ENSG00000214753,ENSG00000189060,0.706781394
ENSG00000228253,ENSG00000189060,-0.159597778
ENSG00000229314,ENSG00000189060,-0.104830481
ENSG00000196218,ENSG00000196091,0.656457503
ENSG00000196361,ENSG00000196091,-0.064961768
ENSG00000196754,ENSG00000196091,-0.200660939
ENSG00000197102,ENSG00000196091,0.177549449
ENSG00000197249,ENSG00000196091,0.044923971
ENSG00000197711,ENSG00000196091,0.323965759
ENSG00000197766,ENSG00000196091,0.504309026
ENSG00000198695,ENSG00000196091,0.217639748
ENSG00000198712,ENSG00000196091,0.241904366
ENSG00000198727,ENSG00000196091,0.493393719
ENSG00000198763,ENSG00000196091,0.438473636
ENSG00000198786,ENSG00000196091,0.225354089
ENSG00000198804,ENSG00000196091,0.339136623
ENSG00000198840,ENSG00000196091,0.648061757
ENSG00000198886,ENSG00000196091,0.4504984
ENSG00000198888,ENSG00000196091,0.53540512
ENSG00000198899,ENSG00000196091,0.491931647
ENSG00000198938,ENSG00000196091,0.420946991
ENSG00000212907,ENSG00000196091,0.50243372
ENSG00000214753,ENSG00000196091,-0.156851244
ENSG00000228253,ENSG00000196091,0.440577366
ENSG00000229314,ENSG00000196091,0.107947879
ENSG00000196361,ENSG00000196218,0.480665838
ENSG00000196754,ENSG00000196218,-0.069103078
ENSG00000197102,ENSG00000196218,0.497800757
ENSG00000197249,ENSG00000196218,-0.404201692
ENSG00000197711,ENSG00000196218,-0.097827987
ENSG00000197766,ENSG00000196218,0.173673687
ENSG00000198695,ENSG00000196218,-0.142330325
ENSG00000198712,ENSG00000196218,0.17910246
ENSG00000198727,ENSG00000196218,0.309594212
ENSG00000198763,ENSG00000196218,0.345161076
ENSG00000198786,ENSG00000196218,0.048993448
ENSG00000198804,ENSG00000196218,0.004842739
ENSG00000198840,ENSG00000196218,0.330277098
ENSG00000198886,ENSG00000196218,0.300720921
ENSG00000198888,ENSG00000196218,0.315582827
ENSG00000198899,ENSG00000196218,0.236238805
ENSG00000198938,ENSG00000196218,0.312749299
ENSG00000212907,ENSG00000196218,0.320663038
ENSG00000214753,ENSG00000196218,0.27585849
ENSG00000228253,ENSG00000196218,0.247927736
ENSG00000229314,ENSG00000196218,-0.199866638
ENSG00000196754,ENSG00000196361,-0.23243381
ENSG00000197102,ENSG00000196361,0.31002792
ENSG00000197249,ENSG00000196361,-0.693062198
ENSG00000197711,ENSG00000196361,-0.410016594
ENSG00000197766,ENSG00000196361,-0.395663648
ENSG00000198695,ENSG00000196361,-0.206808073
ENSG00000198712,ENSG00000196361,0.277353698
ENSG00000198727,ENSG00000196361,0.071070487
ENSG00000198763,ENSG00000196361,0.405764824
ENSG00000198786,ENSG00000196361,0.045213584
ENSG00000198804,ENSG00000196361,-0.005636557
ENSG00000198840,ENSG00000196361,0.095201136
ENSG00000198886,ENSG00000196361,0.205913292
ENSG00000198888,ENSG00000196361,0.130862082
ENSG00000198899,ENSG00000196361,0.252095741
ENSG00000198938,ENSG00000196361,0.306161061
ENSG00000212907,ENSG00000196361,0.260881735
ENSG00000214753,ENSG00000196361,0.343422641
ENSG00000228253,ENSG00000196361,0.305304377
ENSG00000229314,ENSG00000196361,-0.401214988
ENSG00000197102,ENSG00000196754,0.318126325
ENSG00000197249,ENSG00000196754,0.057456903
ENSG00000197711,ENSG00000196754,-0.293092653
ENSG00000197766,ENSG00000196754,-0.082608544
ENSG00000198695,ENSG00000196754,-0.244325663
ENSG00000198712,ENSG00000196754,-0.420664796
ENSG00000198727,ENSG00000196754,-0.197783215
ENSG00000198763,ENSG00000196754,-0.502598109
ENSG00000198786,ENSG00000196754,-0.132297662
ENSG00000198804,ENSG00000196754,-0.204708828
ENSG00000198840,ENSG00000196754,-0.36466439
ENSG00000198886,ENSG00000196754,-0.411083819
ENSG00000198888,ENSG00000196754,-0.276476143
ENSG00000198899,ENSG00000196754,-0.461183499
ENSG00000198938,ENSG00000196754,-0.319293546
ENSG00000212907,ENSG00000196754,-0.446975692
ENSG00000214753,ENSG00000196754,0.279215086
ENSG00000228253,ENSG00000196754,-0.456525341
ENSG00000229314,ENSG00000196754,-0.34195152
ENSG00000197249,ENSG00000197102,-0.566829834
ENSG00000197711,ENSG00000197102,-0.556194423
ENSG00000197766,ENSG00000197102,-0.043491919
ENSG00000198695,ENSG00000197102,-0.046506398
ENSG00000198712,ENSG00000197102,-0.007412011
ENSG00000198727,ENSG00000197102,0.317159387
ENSG00000198763,ENSG00000197102,0.03701223
ENSG00000198786,ENSG00000197102,0.232220043
ENSG00000198804,ENSG00000197102,-0.159746608
ENSG00000198840,ENSG00000197102,0.135793371
ENSG00000198886,ENSG00000197102,0.119793702
ENSG00000198888,ENSG00000197102,0.276143348
ENSG00000198899,ENSG00000197102,-0.055140067
ENSG00000198938,ENSG00000197102,0.206372422
ENSG00000212907,ENSG00000197102,-0.004205327
ENSG00000214753,ENSG00000197102,0.85165127
ENSG00000228253,ENSG00000197102,0.051004459
ENSG00000229314,ENSG00000197102,-0.629698074
ENSG00000197711,ENSG00000197249,0.729693264
ENSG00000197766,ENSG00000197249,0.312387695
ENSG00000198695,ENSG00000197249,0.212077433
ENSG00000198712,ENSG00000197249,-0.080278253
ENSG00000198727,ENSG00000197249,-0.030689144
ENSG00000198763,ENSG00000197249,-0.194488455
ENSG00000198786,ENSG00000197249,-0.029786009
ENSG00000198804,ENSG00000197249,0.089185105
ENSG00000198840,ENSG00000197249,0.029581256
ENSG00000198886,ENSG00000197249,0.004887858
ENSG00000198888,ENSG00000197249,-0.089991622
ENSG00000198899,ENSG00000197249,-0.047188361
ENSG00000198938,ENSG00000197249,-0.141534089
ENSG00000212907,ENSG00000197249,0.0548674
ENSG00000214753,ENSG00000197249,-0.421668861
ENSG00000228253,ENSG00000197249,-0.112837861
ENSG00000229314,ENSG00000197249,0.732527904
ENSG00000197766,ENSG00000197711,0.504476185
ENSG00000198695,ENSG00000197711,0.191571361
ENSG00000198712,ENSG00000197711,0.117396027
ENSG00000198727,ENSG00000197711,0.216194107
ENSG00000198763,ENSG00000197711,0.171151408
ENSG00000198786,ENSG00000197711,-0.007049537
ENSG00000198804,ENSG00000197711,0.122535366
ENSG00000198840,ENSG00000197711,0.401873254
ENSG00000198886,ENSG00000197711,0.270185944
ENSG00000198888,ENSG00000197711,0.231938681
ENSG00000198899,ENSG00000197711,0.296503842
ENSG00000198938,ENSG00000197711,0.225896872
ENSG00000212907,ENSG00000197711,0.303618193
ENSG00000214753,ENSG00000197711,-0.405480857
ENSG00000228253,ENSG00000197711,0.227829393
ENSG00000229314,ENSG00000197711,0.806124668
ENSG00000198695,ENSG00000197766,0.137975594
ENSG00000198712,ENSG00000197766,0.196593212
ENSG00000198727,ENSG00000197766,0.574046422
ENSG00000198763,ENSG00000197766,0.259794342
ENSG00000198786,ENSG00000197766,0.088152706
ENSG00000198804,ENSG00000197766,0.105285974
ENSG00000198840,ENSG00000197766,0.607245926
ENSG00000198886,ENSG00000197766,0.38446968
ENSG00000198888,ENSG00000197766,0.547434331
ENSG00000198899,ENSG00000197766,0.21664762
ENSG00000198938,ENSG00000197766,0.437802312
ENSG00000212907,ENSG00000197766,0.33799043
ENSG00000214753,ENSG00000197766,-0.020901355
ENSG00000228253,ENSG00000197766,0.143944123
ENSG00000229314,ENSG00000197766,0.07584002
ENSG00000198712,ENSG00000198695,0.550685392
ENSG00000198727,ENSG00000198695,0.626869452
ENSG00000198763,ENSG00000198695,0.441129428
ENSG00000198786,ENSG00000198695,0.899148203
ENSG00000198804,ENSG00000198695,0.698666698
ENSG00000198840,ENSG00000198695,0.562463931
ENSG00000198886,ENSG00000198695,0.658594524
ENSG00000198888,ENSG00000198695,0.452016738
ENSG00000198899,ENSG00000198695,0.631941669
ENSG00000198938,ENSG00000198695,0.442882165
ENSG00000212907,ENSG00000198695,0.609556295
ENSG00000214753,ENSG00000198695,-0.119477021
ENSG00000228253,ENSG00000198695,0.610875945
ENSG00000229314,ENSG00000198695,0.243682303
ENSG00000198727,ENSG00000198712,0.672632425
ENSG00000198763,ENSG00000198712,0.890389577
ENSG00000198786,ENSG00000198712,0.532268526
ENSG00000198804,ENSG00000198712,0.772816456
ENSG00000198840,ENSG00000198712,0.684702792
ENSG00000198886,ENSG00000198712,0.862472987
ENSG00000198888,ENSG00000198712,0.584441099
ENSG00000198899,ENSG00000198712,0.785782806
ENSG00000198938,ENSG00000198712,0.766849719
ENSG00000212907,ENSG00000198712,0.872913666
ENSG00000214753,ENSG00000198712,-0.078723491
ENSG00000228253,ENSG00000198712,0.626285183
ENSG00000229314,ENSG00000198712,0.03482568
ENSG00000198763,ENSG00000198727,0.699380883
ENSG00000198786,ENSG00000198727,0.741931827
ENSG00000198804,ENSG00000198727,0.554304449
ENSG00000198840,ENSG00000198727,0.905591002
ENSG00000198886,ENSG00000198727,0.892428632
ENSG00000198888,ENSG00000198727,0.917336922
ENSG00000198899,ENSG00000198727,0.731578558
ENSG00000198938,ENSG00000198727,0.872950883
ENSG00000212907,ENSG00000198727,0.790806729
ENSG00000214753,ENSG00000198727,0.241632008
ENSG00000228253,ENSG00000198727,0.66675836
ENSG00000229314,ENSG00000198727,-0.036755043
ENSG00000198786,ENSG00000198763,0.496272305
ENSG00000198804,ENSG00000198763,0.712740958
ENSG00000198840,ENSG00000198763,0.80543849
ENSG00000198886,ENSG00000198763,0.849772643
ENSG00000198888,ENSG00000198763,0.740799331
ENSG00000198899,ENSG00000198763,0.856888571
ENSG00000198938,ENSG00000198763,0.819708167
ENSG00000212907,ENSG00000198763,0.876231836
ENSG00000214753,ENSG00000198763,-0.073735933
ENSG00000228253,ENSG00000198763,0.729094121
ENSG00000229314,ENSG00000198763,0.02097753
ENSG00000198804,ENSG00000198786,0.644280853
ENSG00000198840,ENSG00000198786,0.607093231
ENSG00000198886,ENSG00000198786,0.716161421
ENSG00000198888,ENSG00000198786,0.607679069
ENSG00000198899,ENSG00000198786,0.672620214
ENSG00000198938,ENSG00000198786,0.588263467
ENSG00000212907,ENSG00000198786,0.63146014
ENSG00000214753,ENSG00000198786,0.153877
ENSG00000228253,ENSG00000198786,0.692403596
ENSG00000229314,ENSG00000198786,0.025793083
ENSG00000198840,ENSG00000198804,0.610494446
ENSG00000198886,ENSG00000198804,0.733967145
ENSG00000198888,ENSG00000198804,0.517406303
ENSG00000198899,ENSG00000198804,0.827990913
ENSG00000198938,ENSG00000198804,0.57371077
ENSG00000212907,ENSG00000198804,0.763351681
ENSG00000214753,ENSG00000198804,-0.41212096
ENSG00000228253,ENSG00000198804,0.698213547
ENSG00000229314,ENSG00000198804,0.152355963
ENSG00000198886,ENSG00000198840,0.885866486
ENSG00000198888,ENSG00000198840,0.910054782
ENSG00000198899,ENSG00000198840,0.832958486
ENSG00000198938,ENSG00000198840,0.883349787
ENSG00000212907,ENSG00000198840,0.849633742
ENSG00000214753,ENSG00000198840,0.023342868
ENSG00000228253,ENSG00000198840,0.787702584
ENSG00000229314,ENSG00000198840,0.104431292
ENSG00000198888,ENSG00000198886,0.819123673
ENSG00000198899,ENSG00000198886,0.886790691
ENSG00000198938,ENSG00000198886,0.899830845
ENSG00000212907,ENSG00000198886,0.948051733
ENSG00000214753,ENSG00000198886,0.032642791
